Date,ASTRAL.BO,AXISBANK.BO,BAJFINANCE.BO,BEL.BO,BLUEDART.BO,CROMPTON.BO,DIVISLAB.BO,ESCORTS.BO,GAIL.BO,GLENMARK.NS,HDFC.BO,HDFCBANK.BO,ICICIBANK.BO,INFY.BO,KOTAKBANK.BO,LTTS.BO,PAGEIND.BO,RELIANCE.BO,SBIN.BO,TCS.BO,^BSESN
07-01-2022,2436.399902,730.5499878,7660.700195,208.25,6728.850098,444.2999878,4516.149902,1878.25,139.5500031,510.6499939,2596.899902,1550.400024,793.3499756,1813.150024,1903.550049,5778.600098,44101.60156,2435.949951,491.2999878,3854.850098,59744.64844
10-01-2022,2455.699951,742.7999878,7728.75,211.25,6772.149902,444.6000061,4466.850098,1865.400024,142.6000061,519,2660.050049,1558.849976,810.5,1851.099976,1948.050049,5598.700195,43569.80078,2437.649902,503.5499878,3879.350098,60395.62891
11-01-2022,2452.25,743.4500122,7669.049805,210.3999939,7009.950195,444.3999939,4515.399902,1855,141.75,520.1500244,2710.649902,1565.699951,810.4500122,1856.050049,1936.849976,5642.75,43593.39844,2454.899902,505.9500122,3915.800049,60616.89063
12-01-2022,2488.5,746.6500244,7773.049805,210.4499969,7415.899902,444.3999939,4493.200195,1865.849976,143.6499939,515.3499756,2736.850098,1556.550049,824.0999756,1877.599976,1955.300049,5623.299805,44419.55078,2520.600098,510.1499939,3857.25,61150.03906
13-01-2022,2484.149902,740.4000244,7803,209.5500031,7251.950195,448.6000061,4589.549805,1858.599976,144.9499969,521.2999878,2755.550049,1528.349976,824.4000244,1897,1926.75,5668.450195,44389.85156,2535.350098,511.2999878,3897.649902,61235.30078
14-01-2022,2467.449951,721.5999756,7831.200195,219.8000031,7227.350098,446.2000122,4615.450195,1869.099976,144.1499939,516,2713.550049,1545.25,820.2000122,1928.199951,1937.150024,5543.100098,44588.14844,2538.699951,508.25,3969.25,61223.03125
17-01-2022,2469.25,712.5499878,7852.149902,216.6000061,7129.649902,444.3500061,4629.25,1866.699951,144.6499939,516.9500122,2702.300049,1521.550049,819.4000244,1939.349976,1934.900024,5573.850098,44423.5,2552.300049,514.0499878,4019.100098,61308.91016
18-01-2022,2432.850098,725.5999756,7747.149902,208.6000061,7093.600098,437,4529.649902,1860.949951,142.8500061,495.2000122,2662.649902,1529.599976,823.3499756,1920.949951,1942.550049,5421.450195,43706.19922,2520.850098,506.6499939,3990.25,60754.85938
19-01-2022,2391.050049,729.5999756,7570.299805,208.1499939,7043.450195,436.3500061,4479.649902,1866.349976,148,498.1499939,2618.649902,1518.550049,808.3499756,1867.699951,1905.949951,5079.850098,43369.19922,2521.399902,515.9000244,3915.800049,60098.82031
20-01-2022,2444,728.75,7531.899902,212.3500061,7002.299805,433.7999878,4331.600098,1861.349976,147.3999939,497.3500061,2568.850098,1509.699951,809.9500122,1824.150024,1891.800049,5121.149902,43660.39844,2478.800049,511.5499878,3827.850098,59464.62109
21-01-2022,2378.050049,712.5999756,7373.049805,206.9499969,6984.700195,420,4178.850098,1869.300049,143.3999939,482.9500122,2592.050049,1520.699951,804.5999756,1786.050049,1892.849976,4811.5,42557.64844,2478.100098,502.7999878,3834.850098,59037.17969
24-01-2022,2171.949951,704.3499756,6932.75,197.1000061,6752.950195,412.4500122,4043.800049,1854.550049,140.8999939,471.9500122,2538.949951,1487.449951,798.2000122,1736.900024,1832.25,4558.149902,39928.69922,2377.550049,494.1000061,3771.5,57491.51172
25-01-2022,2116.800049,751.9500122,6961.049805,204.25,6697,421.2999878,4049.949951,1854.900024,143.6999969,486.0499878,2528.149902,1487.25,801.5499878,1722.099976,1851.949951,4588,41326.14844,2373.699951,514.8499756,3770.100098,57858.14844
27-01-2022,2074.5,773.0999756,6839.100098,204.8500061,6694.950195,413.0499878,3941.399902,1850.449951,141.3000031,476.3500061,2503.899902,1476.300049,794,1678.5,1889.449951,4361.549805,40811.55078,2338.25,529,3650.100098,57276.94141
28-01-2022,2101,764.75,6870.5,207.0500031,6730.25,414.5499878,3941.800049,1836.699951,141.8500061,487.6000061,2518.5,1463.300049,781.0999756,1685.25,1898.199951,4582.950195,41913.39844,2335.399902,523.3499756,3690.25,57200.23047
31-01-2022,2158.649902,773.0999756,7002.149902,209.6999969,6926.350098,423.6000061,4033.449951,1847.199951,144.1999969,486.5499878,2521,1485.550049,789.25,1736.699951,1857.5,4694.700195,42408.35156,2386.350098,538.3499756,3737.899902,58014.17188
01-02-2022,2179.350098,781.0499878,7024.700195,207.5,6795.5,414.5499878,4104.799805,1843.550049,147.3500061,494.4500122,2564.100098,1498.400024,809.9000244,1772.150024,1885.550049,4694.5,43205.05078,2380.449951,532.25,3800.649902,58862.57031
02-02-2022,2222,803.9500122,7247.399902,210.6999969,6805.200195,412.6499939,4214.25,1841.699951,145.6999969,502.8999939,2612,1531.199951,813.7999878,1788.099976,1942.300049,4781.399902,43203,2383.5,539.8499756,3857,59558.32813
03-02-2022,2183.25,799.75,7111.200195,208.0500031,6773.75,411.6499939,4261,1857.849976,146.8999939,495.75,2527.75,1514.349976,808.8499756,1738.699951,1909.349976,4593.549805,42512.14844,2352.699951,540.0999756,3825,58788.01953
04-02-2022,2182.100098,798.2999878,7155.899902,204.8000031,6663.75,413.2000122,4308.149902,1835.849976,146.5500031,491,2502.649902,1524.25,804.9500122,1740.949951,1884.099976,4543.700195,41671,2331.800049,530.2000122,3814.649902,58644.82031
07-02-2022,2111.550049,789.5,6930.649902,202.1499939,6483.799805,409.6499939,4201.100098,1823.650024,148.1999969,489.7999878,2429.399902,1468.599976,786.3499756,1714.849976,1829.099976,4445.5,40693.64844,2317.649902,533.2000122,3778.600098,57621.19141
08-02-2022,2121.600098,798.5,7051.049805,199.5500031,6507.299805,406.3500061,4274,1841.300049,144.3000031,484.9500122,2415.300049,1461.099976,792.7000122,1716.550049,1818.099976,4418.149902,40962.64844,2355.600098,531.0999756,3742.399902,57808.57813
09-02-2022,2133.649902,803.75,7115.700195,202.6000061,6702.649902,406.7999878,4330.75,1856.75,142.8999939,501.75,2436.5,1497.699951,802.7000122,1737.5,1833.099976,4578.549805,42393.60156,2383.949951,535.1500244,3761.25,58465.96875
10-02-2022,2125.350098,809.6500244,7139.5,202.75,6616.5,398.0499878,4313.399902,1847.050049,141.6000061,501.4500122,2476.399902,1524.150024,805.25,1768.849976,1867,4685.299805,40946.55078,2379,540.4500122,3771.199951,58926.03125
11-02-2022,2074.899902,803,7007,200.3000031,6565.399902,385.8500061,4289,1855.25,140.5500031,489.5,2426.600098,1518.849976,791.0499878,1721,1828.949951,4487.200195,39838.05078,2376.850098,529.2999878,3695.600098,58152.92188
14-02-2022,1975.099976,773.25,6789.649902,196.1000061,6303.350098,370.4500122,4276.899902,1838.449951,137.75,478.2999878,2297.25,1473.050049,753.6500244,1683,1747.199951,4427.450195,39122.69922,2338.800049,501.7999878,3734.25,56405.83984
15-02-2022,1940.150024,796.5499878,7137.899902,198.8999939,6274,379.8500061,4325.5,1842.300049,139.1499939,485.5499878,2339.899902,1518.199951,776.1500244,1738.25,1812.650024,4551.75,41279.85156,2417.350098,524.6500244,3817.699951,58142.05078
16-02-2022,1910.400024,797.1500244,7072.899902,198.8500061,6410.100098,397.2999878,4470.049805,1856.849976,139.3999939,487.2000122,2370,1516.050049,765.3499756,1732.75,1828.699951,4481.799805,41213.75,2412.350098,516.3499756,3813.550049,57996.67969
17-02-2022,1877.550049,782.8499756,7084.450195,200.8999939,6420.649902,394.7999878,4442.399902,1859.5,139.8000031,476.3500061,2410.600098,1506.300049,750.0499878,1725.349976,1818.25,4434.649902,42236.35156,2444.899902,512.7999878,3784.449951,57892.01172
18-02-2022,1815.699951,787.2999878,7032.149902,200,6488.049805,391.7000122,4351.450195,1860.25,140.8500061,470.2999878,2440.850098,1512.650024,749.5499878,1707.099976,1826.150024,4440.549805,41511.69922,2424.149902,515.4500122,3794.800049,57832.96875
21-02-2022,1821.349976,788.7000122,7006.100098,198.1000061,6280.75,393.75,4262.600098,1863.199951,136.4499969,455.6000061,2438.949951,1521.75,754.2999878,1730.599976,1826.349976,4365.950195,41016.94922,2400.149902,511.8500061,3720.25,57683.58984
22-02-2022,1845.050049,779.25,7010,197.3500061,6132.350098,378.6000061,4224.399902,1861.900024,134.6499939,441.5499878,2454.050049,1511.449951,751.4000244,1734.150024,1841.849976,4430.100098,40774.55078,2388.199951,498.2000122,3586.649902,57300.67969
23-02-2022,1915.199951,777.2000122,7050.200195,199,6102.350098,408.3999939,4181.549805,1859,138.3999939,452.5,2437.5,1501.900024,744.7000122,1743.349976,1887.75,4456.649902,41109.39844,2373.800049,498.5499878,3565.300049,57232.05859
24-02-2022,1783.5,730.6500244,6626.100098,187.75,6004.350098,405.6000061,3940.199951,1793.400024,129.75,429.7999878,2341.850098,1419.599976,707.25,1677.5,1793.800049,4284.350098,40161.35156,2255.600098,472.6499939,3402.25,54529.91016
25-02-2022,1907.75,758.1500244,6969.149902,200.0500031,6119.950195,416.6000061,4133.350098,1834.550049,134.6999969,452.0499878,2402.600098,1455.650024,730.4500122,1693.900024,1858.300049,4421.200195,41535.75,2283.949951,482.8500061,3519.699951,55858.51953
28-02-2022,1941.5,742.5999756,7001.850098,210.3000031,6003.850098,428.6499939,4261.450195,1852.099976,144.75,448.5,2365,1426.699951,742.4500122,1717.300049,1842.650024,4533.899902,42246.39844,2359.100098,483.2999878,3554.550049,56247.28125
02-03-2022,1906.599976,750.25,6830.200195,215.9499969,5888.399902,407.3999939,4163.100098,1868.349976,152.6499939,444.75,2277.449951,1374.550049,714.7000122,1703.099976,1803.449951,4541.399902,41632.35156,2398.399902,474.3999939,3544.350098,55468.89844
03-03-2022,1870.550049,737.7999878,6747.850098,214.9499969,5890.950195,401.2000122,4157.299805,1823.050049,159.0500031,440.9500122,2274.850098,1370.25,698.2999878,1720.550049,1789.849976,4653.549805,41933.05078,2378.199951,467.2999878,3544.449951,55102.67969
04-03-2022,1849.550049,715.1500244,6539.25,215,5687.799805,388.6499939,4097.899902,1827.349976,155.3500061,426.8999939,2219.850098,1366.599976,688.2000122,1723.550049,1753.900024,4607.5,41172.5,2325.350098,461.9500122,3525.199951,54333.80859
07-03-2022,1827.699951,667.25,6122.549805,214.6000061,5505,376.2999878,4076.649902,1798.150024,161.6999969,435.5499878,2120.649902,1323.699951,652.3499756,1739.550049,1713.849976,4609.200195,39892.55078,2239.949951,440.3500061,3485.300049,52842.75
08-03-2022,1833,669.5999756,6157.149902,212.8500061,5670.5,386.2999878,4164.600098,1765.099976,157.3500061,437.4500122,2151.699951,1327.050049,664.9500122,1778.449951,1723.599976,4823.399902,39537.75,2236.699951,440.2000122,3599.949951,53424.08984
09-03-2022,1846.75,674.2999878,6473,222.25,5880.649902,385.7999878,4232.799805,1773.900024,154.3999939,441.1499939,2194.350098,1370.75,667.1500244,1813.449951,1739.25,4816.850098,39988.35156,2353.800049,451.8999939,3633.350098,54647.32813
10-03-2022,1937.949951,694.7999878,6583.5,216.8000031,5946.399902,399.25,4306.450195,1816.650024,147.4499969,445.5499878,2238.899902,1392.099976,676.5499878,1824.800049,1753.75,4934.700195,40997,2393.25,468.6000061,3620.100098,55464.39063
11-03-2022,1955.699951,690.9000244,6627.200195,214.6000061,6035.600098,403.5,4337.799805,1817.699951,152.4499969,453.2999878,2232.050049,1397,678.0499878,1822.300049,1763.900024,4939.299805,41453,2398.5,470.3999939,3600.699951,55550.30078
14-03-2022,1970.199951,710.0999756,6665,209.6499939,6176.600098,403.5,4393.950195,1808.800049,152.1999969,447.0499878,2276.600098,1442.400024,696.0999756,1890.800049,1789.050049,4969.549805,41667.94922,2418.550049,485.1499939,3642.699951,56486.01953
15-03-2022,1969.849976,698.2000122,6664.850098,205.3999939,6153.5,392.9500122,4384.350098,1809.599976,148.4499969,444.0499878,2238.899902,1423.800049,697.3499756,1839.150024,1733.400024,4753.100098,41229.19922,2363.449951,485.8999939,3595.399902,55776.85156
16-03-2022,2039.849976,723.7000122,6840.100098,208.8999939,6208.799805,394.0499878,4400.549805,1827.699951,152.3999939,446.8500061,2288.300049,1447.849976,708.0499878,1888.650024,1761.349976,4758.850098,42310.19922,2403.25,492.5499878,3654.25,56816.64844
17-03-2022,2029.5,739.4000244,6996.850098,209.3999939,6199.350098,390,4504.100098,1838.449951,151.1000061,443.8500061,2416.5,1480.25,719.9500122,1854.400024,1819.25,4736.049805,42713.05078,2479.649902,501.75,3675.199951,57863.92969
21-03-2022,2014.25,726.4000244,6869.950195,208.8999939,6197.5,393.4500122,4455.899902,1846.5,144.3999939,455.75,2391.25,1486.050049,710.5999756,1852.599976,1775.199951,4784.450195,41803.60156,2467.149902,490.6000061,3625.25,57292.48828
22-03-2022,2020.75,732.0999756,6985,209.75,6210.25,387,4452.950195,1840.650024,143.4499969,450.0499878,2402.800049,1494.449951,718.75,1887.300049,1808.650024,4875.899902,41751.05078,2531.100098,493.8999939,3700.949951,57989.30078
23-03-2022,2002.849976,726.6500244,6998.149902,207.3999939,6202.799805,386.8500061,4555.100098,1855.050049,143.5500031,453.75,2346.199951,1475.650024,718.2000122,1871.849976,1767.949951,4906.649902,41982.5,2539.699951,490.6499939,3708.25,57684.82031
24-03-2022,2036.099976,722.2000122,6998.149902,207.5500031,6367.700195,377.8999939,4496.049805,1856.449951,147,464.1000061,2310.899902,1442.699951,704.2999878,1886.849976,1713.400024,5037.850098,41413.55078,2577.899902,487,3750,57595.67969
25-03-2022,1957.449951,720.9000244,6972.549805,205.8999939,6416.399902,374.2999878,4456.549805,1802.75,147.6499939,457.5499878,2304.199951,1431.75,699.1500244,1876.400024,1722.050049,4928.25,40461.60156,2596.699951,490.3500061,3707.949951,57362.19922
28-03-2022,1999.900024,736.25,7000.049805,205.0500031,6477.5,367.6499939,4415.549805,1694.300049,152.1000061,446.2000122,2267.75,1432.900024,710.25,1873.449951,1725,4894.950195,40175.89844,2621.649902,497.3999939,3706.050049,57593.48828
29-03-2022,2006.5,737.5499878,7036.75,207.3000031,6689.899902,376.3999939,4564.399902,1640.050049,152.6499939,452.3999939,2337.199951,1452.949951,715.25,1885.900024,1730.75,4971.549805,40776.30078,2622.149902,494.9500122,3704.949951,57943.64844
30-03-2022,2011.449951,750.2000122,7254,208.25,6771.399902,372.2000122,4535.700195,1652.099976,153.3999939,449.6499939,2385.899902,1476.400024,730.0499878,1917.699951,1762,5103.700195,41933,2673,494.2000122,3730.649902,58683.98828
31-03-2022,2023.199951,760.6500244,7259.100098,210.8500061,6843.100098,373.8999939,4403.850098,1691.400024,155.6999969,442,2388.649902,1469.949951,730.25,1907.199951,1754.699951,5102.049805,43192.64844,2633.949951,493.3999939,3738.800049,58568.51172
01-04-2022,1981,774.4500122,7413.100098,215.0500031,6849.200195,373.0499878,4379.75,1697.849976,162.0500031,452.3500061,2450.949951,1506.300049,736.5,1902.349976,1776.699951,5116.700195,43131.25,2654.449951,508.2000122,3756.850098,59276.69141
04-04-2022,1980.800049,783.6500244,7488.649902,219.3999939,6712.75,374.5499878,4500.700195,1764.550049,161.6499939,460.25,2678.899902,1656.449951,746.4500122,1882.449951,1835.650024,5196.5,43701.94922,2663.050049,512.5499878,3769.800049,60611.73828
05-04-2022,2046.300049,783.5,7389.25,218.6000061,6555.200195,380.3999939,4463.799805,1881,160.6999969,470.1499939,2622,1607.150024,742.1500244,1861.099976,1802.449951,5172.299805,44301.14844,2625.399902,509.2999878,3814.050049,60176.5
06-04-2022,2054,773.5999756,7336.950195,219.9499969,6576.850098,382.2000122,4388.75,1888,162.3000031,475.1000061,2536.5,1550.800049,740.75,1828.449951,1779.5,5140.950195,44445.25,2619.350098,514.0499878,3756.149902,59610.41016
07-04-2022,2082.300049,792.0499878,7291.25,234.3500061,6394.899902,376.3999939,4447,1712.75,160.8000031,477.1000061,2462.649902,1516.900024,749.0499878,1811.5,1766.5,4980.899902,44138.75,2571.75,515.0999756,3684.949951,59034.94922
08-04-2022,2062.600098,794.9000244,7363.549805,239.6999969,6528.350098,376.2000122,4506.549805,1609.650024,162.1999969,479.1499939,2458.100098,1515.099976,754.3499756,1815.099976,1785.050049,4990.600098,44937.25,2616.75,516.0999756,3686.850098,59447.17969
11-04-2022,2086.199951,785.4000244,7336.5,243.8999939,6571.399902,383.25,4503.850098,1600.650024,164.5500031,478.0499878,2423.850098,1496.199951,759.7000122,1766.650024,1782.699951,4806.049805,45697.39844,2609.800049,514.9500122,3696.399902,58964.57031
12-04-2022,2128.550049,798.5499878,7272.25,242.4499969,6496.25,378.2000122,4478.75,1540.849976,166.6999969,475.2000122,2426.149902,1493.25,764.1500244,1741.449951,1801.5,4594,44635.25,2560.149902,512.7000122,3691.449951,58576.37109
13-04-2022,2135.050049,792.9500122,7328.450195,247.1000061,6519.450195,377.9500122,4499.850098,1540.349976,168.6000061,477.7999878,2377.399902,1464.849976,762.3499756,1748.650024,1782.800049,4509.25,44830.55078,2552.449951,517.5,3661.300049,58338.92969
18-04-2022,2098.25,799.1500244,7257.850098,254.8500061,6463.200195,375.8999939,4519.899902,1546.75,167.9499969,467.9500122,2263.050049,1395.349976,758.75,1621.449951,1749.699951,4307.399902,45230.19922,2544.149902,509.3999939,3528.449951,57166.73828
19-04-2022,2089.699951,798.0499878,7276.149902,250.4499969,6516.950195,374.2999878,4404.200195,1545.400024,169.8999939,459.4500122,2138.649902,1343.300049,766.6500244,1563.949951,1711.5,4213.200195,45453.75,2638.449951,511.6499939,3474.300049,56463.14844
20-04-2022,2153.600098,794.75,7032.350098,253.1999969,6599.299805,377.75,4454.450195,1524.650024,165.6499939,457.25,2181.699951,1354.650024,755.5499878,1587.849976,1722.300049,4184.700195,45074.39844,2718.399902,509.3500061,3555.949951,57037.5
21-04-2022,2118.050049,801.8499756,7137.100098,252.8500061,6678.899902,381.1000061,4529.350098,1586.349976,164,453.6000061,2230.75,1374.25,762.25,1618.5,1762.199951,4244.350098,45815.85156,2782.149902,516.2999878,3629.949951,57911.67969
22-04-2022,2159.050049,780.3499756,7109.350098,251.5500031,6676.600098,379.4500122,4492.049805,1586.300049,164.0500031,443.5499878,2206.399902,1355.449951,747.3499756,1585.699951,1727.849976,4101.25,45852.44922,2758.449951,500.3999939,3611.850098,57197.14844
25-04-2022,2186.949951,780.7000122,7009.049805,245.8500061,6656.100098,371.2000122,4404.649902,1601.800049,157.6499939,427.0499878,2212.550049,1365.550049,752.7999878,1561.449951,1730.199951,4012.850098,44835.25,2694.850098,494.7000122,3547.699951,56579.89063
26-04-2022,2145.550049,775.2000122,7240.700195,250.4499969,6744.350098,374.25,4518.350098,1609.650024,157.0500031,435.75,2230.300049,1372.349976,753.7000122,1579.75,1742,4040.350098,46516.30078,2775.699951,506,3544.649902,57356.60938
27-04-2022,2139.550049,766.0999756,6716.649902,246.5500031,6632.549805,374.25,4518.850098,1606.349976,155.6999969,436.1499939,2218.199951,1372.650024,737.0499878,1553.199951,1741.650024,4025.550049,45803.80078,2777.899902,497,3561.300049,56819.39063
28-04-2022,2164.949951,779.9500122,6725.049805,246.75,6741.100098,381.8999939,4562.950195,1615.900024,157.8000031,439.2000122,2224.449951,1371.050049,747.2999878,1583.300049,1765.5,4071.699951,45897.94922,2819.199951,507.0499878,3584,57521.05859
29-04-2022,2153.050049,728.7000122,6672.200195,238,6840,384.75,4507.100098,1634.449951,159.1000061,439.5499878,2228.149902,1384.75,743.5499878,1567.900024,1788.949951,4091.899902,45652.69922,2790.800049,496.5,3550.100098,57060.87109
02-05-2022,2066.399902,727.2999878,6625.149902,238.1999969,7029.899902,378.7000122,4508.399902,1576.800049,157.5,437.4500122,2262.699951,1403.099976,741,1541.25,1773.699951,3943.449951,45601.80078,2780.550049,490.75,3542.050049,56975.98828
04-05-2022,2019.650024,706.75,6340.899902,231,6899.850098,368.7999878,4341.75,1564.25,157.5,421.0499878,2206.149902,1356.25,723.9000244,1535.949951,1776.650024,3937.449951,45363.35156,2693.149902,479.6000061,3482.449951,55669.03125
05-05-2022,2025.400024,702.0499878,6311.100098,234.8999939,6827.899902,366.5499878,4368.899902,1562.199951,161.5,418.5499878,2214.300049,1352.699951,728.5999756,1585.25,1797.650024,4023.350098,45730.5,2640.75,479.9500122,3513.300049,55702.23047
06-05-2022,1927.199951,673.2000122,6000.950195,228.1999969,6835.450195,365.2000122,4157.649902,1567.5,160.1499939,410.75,2151.350098,1317.599976,719.5999756,1543.449951,1773.449951,3867.550049,45008.10156,2621.149902,484.3500061,3433,54835.57813
09-05-2022,1874.25,664.0499878,6038.399902,225.3999939,6751.049805,357.8999939,4231.899902,1558.050049,156.3000031,415.7000122,2169.949951,1320.099976,710.2999878,1570.199951,1767.900024,3899.600098,42624.55078,2517.149902,475.7000122,3446.100098,54470.67188
10-05-2022,1849.150024,659.75,5929.950195,222.8999939,6807.950195,344.5,4297.100098,1576.800049,148.8500061,404.1499939,2200.399902,1341.349976,711.25,1553.599976,1796.5,3891.800049,40824.89844,2473.25,475.1000061,3437.25,54364.85156
11-05-2022,1832.199951,672.4500122,5806.450195,219.1499939,6870.799805,362.9500122,4292.950195,1583.400024,150.6000061,403.5,2220.75,1348.099976,714.1500244,1527.199951,1809.699951,3718.949951,41784.85156,2449.75,476.3999939,3412.899902,54088.39063
12-05-2022,1782.800049,649.3499756,5588,218.1000061,6999.450195,346,4233.049805,1551.800049,150.25,390.5499878,2150.449951,1303.099976,695.9000244,1509.25,1761.199951,3585.5,40891.44922,2400.949951,462.4500122,3411,52930.30859
13-05-2022,1727.099976,635.9000244,5515.200195,218.8500061,6994.299805,353,4283.75,1549,147.8500061,393.8500061,2132.550049,1290.949951,677.4500122,1503.349976,1779.650024,3505.699951,41788.14844,2428.050049,445.0499878,3413.449951,52793.62109
16-05-2022,1712.400024,638.9000244,5646.049805,226.8999939,6856.700195,351.75,4219.549805,1648.300049,150.8000031,392.6000061,2172.5,1305.099976,683.2000122,1489.25,1812.25,3403.600098,42436.60156,2427.399902,455.1499939,3376.649902,52973.83984
17-05-2022,1752.400024,654.9000244,5837.149902,232.6499939,7068,349.6000061,4302.25,1619.300049,154.1499939,402.3999939,2191,1314.050049,710.3499756,1518.650024,1841.400024,3675.449951,42112.14844,2530.699951,467.3500061,3452.199951,54318.46875
18-05-2022,1746.349976,659.2999878,5817.049805,232.8999939,7180.950195,348.8500061,4365.600098,1622.25,153.6499939,406.2999878,2184.850098,1314.349976,707.0499878,1509.699951,1846.400024,3773.25,42940.94922,2538.800049,457.9500122,3449,54208.53125
19-05-2022,1666.449951,650.1500244,5707.5,227.6000061,7093.549805,335.8500061,4200.5,1598.199951,153.6999969,392.6499939,2136.350098,1287.199951,690.2999878,1427.199951,1782.650024,3505.25,41968.60156,2479.199951,447.7000122,3270.699951,52792.23047
20-05-2022,1683.650024,673.2000122,5776.450195,235,7245.149902,342.6499939,4306.600098,1637.349976,156.1999969,407.5,2203.149902,1320.699951,709.5499878,1455.5,1829.199951,3532.75,42529.55078,2622.149902,462.5,3293.899902,54326.39063
23-05-2022,1701.050049,675.1500244,5793.299805,231.25,6980.450195,341,3897.550049,1632.5,153.1999969,404.1499939,2172.199951,1302.900024,711.0499878,1468.699951,1855.75,3554.399902,42276.30078,2605.949951,460.9500122,3320.949951,54288.60938
24-05-2022,1673.650024,664,5799,231.8500061,7148.399902,336.5,3662.050049,1599,151.9499969,394.9500122,2207.550049,1318.949951,708.0999756,1441.199951,1880.849976,3530.649902,42947.19922,2616,462.3500061,3288.050049,54052.60938
25-05-2022,1648,664.7999878,5826.850098,226.3500061,7053.5,328,3518.699951,1574.25,152,386.5499878,2237.399902,1328.400024,713.4500122,1411.449951,1907.5,3359.399902,41385.75,2611.149902,454.2000122,3166.600098,53749.26172
26-05-2022,1664.25,683.5499878,5820.450195,226.0500031,7309.899902,330.2000122,3449.149902,1609.050049,151,393.6499939,2288.399902,1367.699951,729.1500244,1423.800049,1908.699951,3317.850098,41665.14844,2587.449951,469,3228.600098,54252.53125
27-05-2022,1690.849976,688.5499878,5993.649902,231.1000061,7413.5,327.8999939,3514.449951,1626.449951,142.8000031,397.8999939,2330.050049,1391.599976,739.75,1460.849976,1946.25,3451.5,44485.5,2575.199951,469,3262.199951,54884.66016
30-05-2022,1700.199951,693.5499878,6111.399902,230.6499939,7462.049805,351.3999939,3568.800049,1637.650024,143.6999969,409.4500122,2366.300049,1400.75,748.4500122,1527.550049,1902.800049,3575.050049,45028.85156,2663.75,474.4500122,3375.550049,55925.73828
31-05-2022,1729.25,685.4000244,6078.850098,234.6000061,7522.100098,362.3500061,3591.25,1630.699951,147.1999969,393.5499878,2307.199951,1387.449951,751.5,1503.949951,1854.199951,3503.699951,45189.14844,2633.899902,467.7999878,3364.800049,55566.41016
01-06-2022,1807.300049,686.5,6010,246.25,7655.799805,362.25,3556.300049,1594.949951,149.0500031,388.8999939,2328.850098,1396.300049,752.7000122,1478.900024,1867.050049,3492.850098,44208.55078,2632.199951,468.2000122,3356.5,55381.17188
02-06-2022,1766.650024,691.5999756,6059.450195,245.75,7680.450195,369.6499939,3524.899902,1615.800049,149.1499939,389.1000061,2289.600098,1385.099976,750,1507.900024,1857.949951,3606.899902,43542.94922,2724.5,469.75,3422.949951,55818.10938
03-06-2022,1746.349976,676.5,6030.100098,242.25,7619.75,364.3500061,3479.850098,1603.800049,147.3500061,389.1499939,2278.100098,1380.25,743.5999756,1522,1858.150024,3574,42432.35156,2779.5,464.2999878,3438.800049,55769.23047
06-06-2022,1713.650024,671.9000244,6020.200195,243.4499969,7529.149902,363.7999878,3500.600098,1595,148.1999969,392.5499878,2270.850098,1377.599976,746.9000244,1530.349976,1870.650024,3491.850098,42049,2766.899902,463.5499878,3430.25,55675.32031
07-06-2022,1666.650024,665.75,5878.700195,245.75,7370,359.1000061,3500.75,1603.800049,151.0500031,380.1000061,2259.199951,1362.849976,735.25,1507.25,1857.800049,3446.699951,41406.64844,2772.5,463.3500061,3362,55107.33984
08-06-2022,1683.199951,658.9000244,5952.049805,245.3500061,7360.600098,351.25,3499.600098,1597.5,152.4499969,395.3999939,2259.600098,1367.300049,729.5,1499.949951,1845.800049,3454.399902,41331.39844,2724.300049,471.0499878,3403.050049,54892.48828
09-06-2022,1686.599976,661.1500244,5897.75,245.5500031,7365.350098,345.6499939,3507.550049,1577.400024,151.5,395.6000061,2265.550049,1377.349976,732.9500122,1514.599976,1865.900024,3515.850098,41542.05078,2798.600098,466.8500061,3426.550049,55320.28125
10-06-2022,1647.800049,660.7999878,5667.850098,246.6499939,7211.200195,340.8500061,3526.149902,1577.849976,149,388.4500122,2179.550049,1350.650024,720.0999756,1477.150024,1792.099976,3450.149902,41329.64844,2714,461.7999878,3365.350098,54303.44141
13-06-2022,1636.5,648.9500122,5359.549805,235.3999939,6891.25,327.3500061,3472.649902,1545.349976,146.3999939,375.3999939,2131.199951,1327.300049,688,1424.199951,1737.300049,3248,40546.69922,2662.800049,445.8999939,3220.149902,52846.69922
14-06-2022,1634.349976,650.0499878,5375.299805,241.3999939,6778.950195,317.2000122,3526.399902,1544.650024,146.9499969,382,2104.899902,1310.849976,685.75,1440.25,1737.300049,3293.649902,39991.5,2627.350098,447.7999878,3211.25,52693.57031
15-06-2022,1663.599976,650.5,5484.850098,240.0500031,6812.799805,316.8500061,3580.699951,1569.25,147.5,382.1499939,2105.449951,1307.849976,687.2999878,1421.650024,1736.5,3293.050049,40939.89844,2596.300049,451.5,3206.800049,52541.39063
16-06-2022,1633.75,635.4000244,5283.700195,232.3500061,6734.149902,318.25,3564.649902,1556.800049,140.5,363.7999878,2057.449951,1281.150024,678.4000244,1397.150024,1675.150024,3152.899902,40050.35156,2559.199951,441.3500061,3142.350098,51495.78906
