Date,ASIANPAINT.NS,BAJFINANCE.NS,HDFC.NS,KOTAKBANK.NS,MARUTI.NS,RELIANCE.NS,TCS.NS,TITAN.NS,UPL.NS,WIPRO.NS,NSE Index
13-08-2019,1573.349976,3221.850098,2100.100098,1511.400024,5815.450195,1262.780151,2199.449951,1063.849976,503.1000061,258.5,11003.25
14-08-2019,1569.699951,3289.949951,2117.699951,1491.800049,5816,1276.15332,2204.399902,1084,527.2000122,251.0500031,11043.65039
16-08-2019,1597.449951,3337.199951,2100,1498.949951,5975.049805,1265.999634,2165.100098,1075.800049,549.0499878,249.1999969,11094.79981
19-08-2019,1586.449951,3328.050049,2114.050049,1496.349976,5982.549805,1280.462524,2163,1088.949951,542.0499878,252.1000061,11063.90039
20-08-2019,1595.150024,3294.100098,2090.100098,1505.099976,6190.950195,1263.968872,2186.75,1092.349976,539.9000244,253.3000031,11018.15039
21-08-2019,1589.150024,3261.449951,2066.899902,1505.75,6228.899902,1259.015747,2186.199951,1065.300049,535.9000244,252.3999939,10905.29981
22-08-2019,1570.199951,3114.100098,2014.099976,1478.25,6208.549805,1235.042969,2216,1061.75,518.0499878,252.0500031,10699.59961
23-08-2019,1580.400024,3174.350098,2043.75,1470.199951,6254.350098,1263.869751,2247.699951,1073.5,547.25,251.3999939,11000.29981
26-08-2019,1597.550049,3324.25,2148.350098,1512.800049,6255.549805,1254.904785,2276.300049,1102.449951,549.7999878,249.1000061,11106.54981
27-08-2019,1599.449951,3357.75,2174.300049,1501.550049,6277.75,1262.87915,2236.5,1123.699951,556,250.1000061,11101.29981
28-08-2019,1603.150024,3326.350098,2187.149902,1483.650024,6103.399902,1251.437622,2239.25,1110.949951,557,249.25,10996.04981
29-08-2019,1615.25,3299.300049,2128.449951,1450.849976,6110.200195,1230.089966,2233.449951,1101.800049,558.3499756,248.8000031,10987.79981
30-08-2019,1616.199951,3332.5,2166.449951,1431.449951,6123.75,1236.826172,2259.600098,1105.099976,563.2000122,254.3999939,10960.9502
03-09-2019,1576.75,3258.5,2089.899902,1414.300049,6049.700195,1195.071899,2251.600098,1059.650024,553.3499756,253.6499939,10790.40039
04-09-2019,1535.150024,3250.25,2100.100098,1426.449951,5830.75,1189.871216,2245.399902,1037.199951,561.0499878,256.0499878,10860.9502
05-09-2019,1519.75,3292.699951,2044.150024,1410.150024,5968.649902,1187.345215,2215.300049,1048.650024,569.6500244,255.6000061,10883.79981
06-09-2019,1532.400024,3373,2041.449951,1441.550049,6186.950195,1211.020752,2197.5,1068.699951,567.9500122,252,10936.7002
09-09-2019,1540.599976,3437.350098,2064.25,1471.300049,6335.5,1210.723511,2182.850098,1088.349976,587.4500122,255.6000061,11028.5
11-09-2019,1561.449951,3416.399902,2071.850098,1475.199951,6597.299805,1222.80896,2154,1101.050049,577.7000122,248.1499939,11058.29981
12-09-2019,1540.300049,3382.350098,2082.75,1457.550049,6392.049805,1198.984863,2133.600098,1086.099976,567.2999878,244.5500031,10986.79981
13-09-2019,1548.199951,3427.350098,2083.850098,1484.25,6450.299805,1214.091675,2141.949951,1123.400024,578.1500244,245.3500061,10994.84961
16-09-2019,1521.300049,3418.850098,2046.75,1474.949951,6412.75,1199.381104,2150,1148.550049,564.0999756,247.1000061,11000.09961
17-09-2019,1530.900024,3368.399902,1996.25,1448.300049,6130.399902,1186.205933,2122.649902,1158.25,563.2999878,244.1499939,10872.79981
18-09-2019,1547.75,3413.850098,1988.300049,1464.75,6095.049805,1194.37854,2138.550049,1160.699951,557.0499878,244.3000031,10845.2002
19-09-2019,1553.900024,3362.050049,1974.599976,1452.599976,5971.75,1167.97876,2101.949951,1153.199951,562.0499878,241.5,10746.79981
20-09-2019,1671,3702.199951,2049.300049,1538.849976,6591.950195,1242.571655,2065.449951,1263.550049,562.0999756,245.9499969,11542.7002
23-09-2019,1802.75,4023.75,2162,1640.599976,6897.850098,1227.563965,2015.800049,1311.800049,580.8499756,239.3500061,11590.7002
24-09-2019,1765.900024,3961.75,2130,1618.099976,7009.100098,1266.692993,2044.699951,1292.650024,579.4000244,240.6999969,11564.84961
25-09-2019,1751.800049,3930.899902,2069.949951,1601.599976,6638.5,1267.535034,2088.449951,1268.900024,576.75,238.8000031,11469.84961
26-09-2019,1770.949951,4000.800049,2063.199951,1626.849976,6857.450195,1284.623047,2087.600098,1288.300049,583.5999756,237.1000061,11556.34961
27-09-2019,1776.300049,4057.399902,2035.900024,1643.5,6773.700195,1296.758057,2056.149902,1284.050049,582.0499878,236.6000061,11491.15039
30-09-2019,1762.150024,4046.050049,1977.050049,1644.449951,6715.799805,1319.740234,2099.300049,1273.050049,603.9500122,239.8000031,11515.40039
01-10-2019,1766.099976,3992.399902,1995.650024,1648.199951,6782,1292.646973,2059.949951,1280.599976,594.9500122,233.5,11322.25
03-10-2019,1748.949951,3959.800049,1974.550049,1615.75,6754.049805,1298.739258,2060.25,1295.5,594.4000244,235.8500061,11388.4502
04-10-2019,1724.400024,3903.949951,1978.300049,1563.150024,6649.600098,1295.816895,2079.350098,1250.900024,582.5499878,237.6999969,11196.2002
07-10-2019,1725.150024,3900.899902,1969.300049,1555.650024,6629.850098,1297.798218,2047.699951,1259,581.0499878,237.0500031,11152.9502
09-10-2019,1773.449951,4023.899902,2002,1612.349976,6719.549805,1312.310547,2020.099976,1230.300049,581.7000122,237.75,11280.5
10-10-2019,1778.599976,3948.899902,1987.949951,1584.800049,6605.450195,1349.953735,2004.449951,1234.699951,583.4500122,239.1999969,11257.7002
11-10-2019,1790.25,3973.199951,2010.150024,1587.75,6698.899902,1339.899048,1986.849976,1243.599976,589.8499756,239.4499969,11335.90039
14-10-2019,1798.699951,3883.300049,2014.75,1585.5,6821.100098,1345.248413,2021,1248.949951,586.6500244,243.4499969,11360.84961
15-10-2019,1803.099976,3879.449951,2013.300049,1615.599976,6985.75,1351.340698,2037.300049,1272.099976,583.0999756,243.6499939,11464.9502
16-10-2019,1765.699951,4016.399902,2048.699951,1605.550049,6975,1359.463623,2046.400024,1274.550049,588.75,248.8999939,11466.29981
17-10-2019,1812.300049,4106.799805,2089.75,1604.550049,7123.899902,1383.386841,2030.949951,1277.050049,591.9500122,247.8500061,11580.29981
18-10-2019,1816.75,4137.649902,2094.449951,1615.25,7302.299805,1403.050537,2057.350098,1300.599976,599,248.8999939,11657.15039
22-10-2019,1780.199951,4034.149902,2114.899902,1628.849976,7256.25,1400.871094,2051.399902,1329.449951,597,253.5500031,11596.2002
23-10-2019,1767.400024,4038.350098,2142.949951,1613.650024,7440.25,1379.325317,2070.100098,1348.650024,597,254.3500061,11661.65039
24-10-2019,1790.5,4026.149902,2144.949951,1613.199951,7391.399902,1422.961792,2082,1374.550049,597.7000122,249.6000061,11646.15039
25-10-2019,1796.300049,3987.25,2101.550049,1588.599976,7471.149902,1417.760986,2124.949951,1335,594.5999756,253,null
27-10-2019,1792.599976,3978.899902,2105.350098,1593,7422.100098,1420.782349,2115.699951,1319.900024,596.0999756,253.6499939,11643.9502
29-10-2019,1814.25,4047.25,2113.050049,1575.550049,7721.299805,1453.274414,2194.850098,1332.599976,594.9000244,255.1999969,11883.90039
30-10-2019,1821.300049,3992,2107.449951,1578.900024,7556.950195,1465.211304,2252.800049,1316.150024,584.1500244,254.75,11890.4502
31-10-2019,1809.599976,4027.550049,2131.899902,1574.5,7559.399902,1450.599731,2269.649902,1331.199951,596.4500122,259.2999878,11886.59961
01-11-2019,1766.349976,4069.850098,2128.600098,1579.900024,7618.649902,1443.219727,2200.899902,1301.900024,588.5499878,258.6000061,11928.90039
04-11-2019,1785.900024,4113,2181.300049,1571.050049,7424,1443.962646,2193.949951,1298.800049,594.25,256.6000061,11974.59961
05-11-2019,1793.849976,4227.799805,2181.300049,1553.900024,7389,1433.709839,2201.850098,1283.800049,605.6500244,258.5,11911.5
06-11-2019,1797.599976,4188.149902,2220.600098,1571.050049,7311.149902,1421.42627,2188.5,1156.099976,606.5999756,256.8500061,12021.09961
07-11-2019,1826.949951,4225.850098,2251,1584,7287.149902,1444.903809,2185.350098,1167.199951,577.7000122,259.6499939,11987.15039
08-11-2019,1794.849976,4159.450195,2233.199951,1600.25,7200.549805,1431.926758,2129.949951,1156.75,555.8499756,256.3999939,11879.2002
11-11-2019,1773.949951,4169.049805,2234.550049,1616.900024,7137.299805,1414.392944,2100.949951,1155.699951,548.8499756,256.4500122,11908.29981
13-11-2019,1770.449951,4144.549805,2207.449951,1605.800049,7154.600098,1458.475098,2178.600098,1159.050049,541.2999878,253.1000061,11858.75
14-11-2019,1771.849976,4210.549805,2226.800049,1597.599976,7247.149902,1449.014771,2196.800049,1169.099976,535.5499878,252.75,11904.2002
15-11-2019,1760.699951,4187.600098,2224.050049,1622.75,7147.200195,1457.038696,2174.449951,1158.449951,530.2999878,252.5500031,11915.15039
18-11-2019,1739,4154.899902,2236.300049,1627.199951,7098.450195,1445.498169,2152.600098,1158.800049,549,249.4499969,11919.4502
19-11-2019,1721.349976,4135.75,2212.100098,1623.800049,7045.450195,1495.573486,2108.800049,1163.199951,551.25,250.3999939,12004.75
20-11-2019,1723.5,4138.549805,2200.949951,1599.449951,7152.75,1533.117554,2108.550049,1162.849976,552.8499756,248.8999939,12025.65039
21-11-2019,1720.349976,4123.649902,2210.350098,1595.25,7019.049805,1523.161987,2118.100098,1148.25,544.7999878,247.5500031,11967.29981
22-11-2019,1682.75,4078.300049,2237.300049,1569.099976,7060.450195,1531.978394,2071.699951,1135.599976,533.5,243.1000061,11922.4502
25-11-2019,1710.699951,4141.700195,2294.550049,1603.650024,7236.100098,1546.887085,2081.5,1163.599976,544.5,243,12110.2002
26-11-2019,1710.300049,4098.350098,2304.649902,1604.400024,7125,1545.599243,2046.650024,1166.099976,541.7000122,237.5500031,12068.5
27-11-2019,1715.349976,4118.350098,2336.300049,1617.900024,7294.399902,1555.109131,2054.300049,1167.150024,551.8499756,240.0500031,12132.09961
28-11-2019,1714.599976,4102.049805,2309.75,1615,7261.25,1565.460938,2077.350098,1169.5,579.9000244,239.8000031,12146.2002
29-11-2019,1706.150024,4074.199951,2297.25,1615.199951,7245.850098,1536.584717,2053.25,1159.699951,573.25,237.6999969,12137.04981
02-12-2019,1738.25,3950.449951,2306.600098,1633,7139.350098,1571.602783,2021.050049,1153.800049,570.25,238.6000061,12067.65039
03-12-2019,1736.449951,3964.550049,2319.699951,1646.75,7138.799805,1564.074097,2051,1158.150024,569.5,236.8000031,11969.9502
04-12-2019,1720.300049,3990.850098,2322.399902,1651.25,7076.100098,1538.120117,2078.5,1174.650024,570.25,242.1999969,12071.25
05-12-2019,1715.849976,3990.850098,2327.550049,1649.300049,7012.850098,1536.287476,2121.300049,1184.25,568.5499878,243.6999969,12047.34961
06-12-2019,1716.650024,3951.649902,2264.649902,1674.300049,6886.700195,1540.299561,2123.600098,1172,561.7000122,241,11939.09961
09-12-2019,1726.349976,3944.850098,2311.399902,1659.25,6994.75,1557.833252,2060.449951,1178.050049,563.5499878,240.3999939,11950.5
10-12-2019,1713.150024,3986.850098,2295.149902,1662.400024,6963.649902,1547.283325,2012.849976,1179.300049,557.75,238.1499939,11867.34961
11-12-2019,1738.199951,4036.800049,2321.649902,1686.550049,6993.200195,1547.729126,2041.900024,1179.550049,561.0499878,240.0500031,11944.29981
12-12-2019,1750.650024,4057.149902,2318.449951,1715.599976,6999.799805,1553.474609,2020.900024,1188,569.9500122,239.4499969,12026.40039
13-12-2019,1743.949951,4071.949951,2354.5,1692.75,7214.950195,1568.036621,2071.25,1186.150024,565,243.8500061,12131.34961
16-12-2019,1731.449951,4039.449951,2375.25,1703.949951,7140.049805,1551.889648,2126.75,1165.650024,563.7000122,243.1499939,12082.4502
17-12-2019,1745.400024,4135.75,2430.100098,1713.300049,7195.149902,1548.026245,2164.949951,1157.349976,564.0999756,244.75,12197
18-12-2019,1778.449951,4119.350098,2445.149902,1724.349976,7240.649902,1561.052734,2167.75,1159.099976,566.25,248.3000031,12223.40039
19-12-2019,1803.099976,4091.850098,2411.899902,1729.5,7240.649902,1594.832642,2229.050049,1159.050049,562.75,249.1999969,12266.4502
20-12-2019,1799.25,4135.600098,2404.100098,1692.699951,7261.5,1584.084473,2222.899902,1201.900024,578.1500244,251.8000031,12235.4502
23-12-2019,1807.550049,4160,2422.649902,1704.900024,7360.899902,1556.644531,2231.699951,1209.099976,577.6500244,253.8500061,12269.25
24-12-2019,1803.449951,4139.5,2412.75,1711.550049,7327.799805,1531.928833,2215.600098,1204.099976,569.1500244,252.25,12211.84961
26-12-2019,1809.599976,4187.100098,2414.100098,1694.25,7240.899902,1501.17041,2201.949951,1192.5,569.4500122,250.3000031,12172.90039
27-12-2019,1812.25,4252.649902,2444.149902,1685.599976,7344.899902,1527.86731,2198.5,1191.449951,580.25,247.5500031,12274.90039
30-12-2019,1802.300049,4243.299805,2438.25,1690.400024,7416.25,1529.699951,2183.199951,1193.75,589.3499756,248.9499969,12247.09961
31-12-2019,1784.949951,4234.75,2412.550049,1684.349976,7368.600098,1499.83313,2161.699951,1187.949951,584.5,245.8000031,12202.15039
01-01-2020,1793.199951,4231.299805,2433.949951,1674.050049,7311.700195,1495.424927,2167.600098,1154.75,588.25,247.6999969,12198.54981
02-01-2020,1790.650024,4246.049805,2466.399902,1671.550049,7329.850098,1520.883545,2157.649902,1155.599976,595.4500122,248.3000031,12261.09961
03-01-2020,1751.400024,4193.450195,2454.449951,1657.099976,7254.25,1522.716187,2200.649902,1139.699951,590.75,251.1000061,12170.59961
06-01-2020,1707.150024,3996.699951,2384.100098,1652.550049,7042.399902,1487.400879,2200.449951,1158.599976,584.9500122,252.1499939,12079.09961
07-01-2020,1724.400024,4007.649902,2415.050049,1670.849976,7073.600098,1510.284058,2205.850098,1159.949951,595.0499878,255.1999969,11939.09961
08-01-2020,1728.800049,4049.949951,2406.149902,1654.849976,7035.200195,1498.941528,2255.25,1143.300049,600.8499756,254.8000031,12153.15039
09-01-2020,1772.550049,4124.200195,2457.399902,1665.050049,7227.899902,1533.464233,2214.350098,1163.449951,604.5499878,253.6499939,12271
10-01-2020,1792.550049,4144.850098,2457.550049,1684.699951,7330.5,1533.117554,2213.550049,1154.050049,600.2999878,251.75,12296.7002
13-01-2020,1804.900024,4164.5,2462.550049,1691.099976,7352.700195,1529.204712,2190.350098,1158.949951,591.9500122,254.8000031,12333.09961
14-01-2020,1819.150024,4193,2492.300049,1676.800049,7386.799805,1515.03894,2206.899902,1167.099976,583.5499878,257.2000122,12349.40039
15-01-2020,1842.25,4207.25,2488.600098,1675.599976,7482.950195,1509.541016,2226.899902,1184.849976,585.7999878,248.25,12347.09961
16-01-2020,1835.150024,4220.25,2482.100098,1701.550049,7462.649902,1523.459106,2238.800049,1192.900024,588.0999756,250.4499969,12328.40039
17-01-2020,1830.050049,4231.75,2453.949951,1698.099976,7520.149902,1566.154419,2219.100098,1188.75,589.25,251.1000061,12430.5
20-01-2020,1848.75,4152.600098,2454.350098,1617.900024,7449.600098,1517.961304,2170.350098,1187.849976,584.5999756,248,12195.29981
21-01-2020,1810.75,4138.600098,2465.449951,1625.099976,7302.649902,1519.496704,2171.050049,1176.199951,577.7000122,247.1000061,12218.34961
22-01-2020,1779.25,4142.200195,2416.600098,1585.5,7135.600098,1518.951904,2206.899902,1177.650024,562.9500122,245.8500061,12123.75
23-01-2020,1776.099976,4125.799805,2428.399902,1605.849976,7147.100098,1512.512939,2190.949951,1204.099976,542.2000122,248.6999969,12174.54981
24-01-2020,1786.800049,4194.5,2450.75,1642.949951,7128.450195,1507.262695,2183.399902,1227.849976,543.2999878,247.6000061,12197.09961
27-01-2020,1788.349976,4164.350098,2395.800049,1618.349976,7148.799805,1492.403564,2169.25,1213.800049,537.25,245.3500061,12148.09961
28-01-2020,1779.099976,4213,2431.600098,1626.050049,6997.049805,1457.930298,2183.75,1195,536.9500122,244.0500031,12114.90039
29-01-2020,1796.949951,4419,2404.25,1640.449951,7010.299805,1465.954224,2154.600098,1186.199951,542.1500244,246.75,12147.75
30-01-2020,1805,4364.299805,2415,1628.25,7020.450195,1430.193237,2137.850098,1179.25,544.1500244,240.6999969,12100.40039
31-01-2020,1795.650024,4365.899902,2414,1691.75,6913.5,1398.394653,2079.050049,1187.75,526.5499878,236.8000031,11627.4502
03-02-2020,1867.650024,4359.350098,2259.75,1676.25,7011.299805,1372.490112,2102.5,1186.400024,513.2999878,237.3999939,11786.25
04-02-2020,1891.300049,4519.25,2345.949951,1698.300049,7199.600098,1413.006104,2107.75,1275.800049,522.5999756,240.25,12005.84961
05-02-2020,1873.5,4528.200195,2391.649902,1689.75,7040.899902,1434.89856,2146.550049,1279.849976,537.4500122,242.25,12120
06-02-2020,1856.800049,4666.350098,2436.449951,1674,7021.600098,1444.111328,2128.350098,1259.300049,536.8499756,243.6499939,12151.15039
07-02-2020,1858.699951,4654.299805,2405.649902,1653.050049,6971.75,1420.187988,2136.550049,1275,543.0999756,243.9499969,12102.34961
10-02-2020,1869.5,4721.75,2414.300049,1669.300049,6892.899902,1422.119751,2161.949951,1257.199951,574.0999756,240.8999939,12108.40039
11-02-2020,1878.099976,4749.350098,2435.149902,1677.449951,7033.75,1439.108643,2153.399902,1270.699951,576.6500244,241.25,12151
12-02-2020,1893.699951,4768.700195,2437.600098,1714.900024,7043.299805,1456.493896,2170.75,1269,573.9000244,244.4499969,12219.54981
13-02-2020,1874.050049,4795.350098,2403.649902,1689.800049,7005.049805,1460.307739,2191.949951,1298.099976,578.75,243.75,12190.15039
14-02-2020,1877.050049,4781.75,2401.75,1680.949951,6913.799805,1473.63147,2184.199951,1293.449951,591.6500244,242.8999939,12131.79981
17-02-2020,1881.400024,4776.649902,2350.25,1691.099976,6906.75,1464.369263,2203.25,1316.050049,595,243.8000031,12028.25
18-02-2020,1863.650024,4758,2318.800049,1691,6781.100098,1453.621094,2215.75,1311,585.2000122,244.0500031,12090.59961
19-02-2020,1884.900024,4878.049805,2377.25,1701.099976,6756.600098,1489.679321,2196.350098,1329.599976,585.2000122,247.6000061,12119
20-02-2020,1842.25,4880.450195,2369.5,1685.949951,6757.600098,1471.996948,2156.800049,1322.849976,584.3499756,245.6999969,12012.54981
24-02-2020,1818.949951,4803.950195,2292.300049,1678.25,6470.399902,1431.381958,2115.350098,1279.900024,573.25,244.1999969,11877.5
25-02-2020,1826.099976,4825.950195,2302.600098,1675.800049,6414.549805,1403.099976,2156.149902,1260.099976,566.3499756,244.1000061,11738.54981
26-02-2020,1826.650024,4810,2281.449951,1666.5,6234.850098,1378.929077,2123.600098,1255.099976,563,239.8999939,11661.25
27-02-2020,1843.800049,4759.799805,2272.199951,1682.75,6289.799805,1373.233154,2105.5,1277.900024,550.8499756,231.6000061,11382
28-02-2020,1797.949951,4465.850098,2175.75,1620.349976,6283.100098,1316.17395,2000.150024,1254.5,519.7000122,221.4499969,11387.34961
02-03-2020,1786.800049,4360.75,2179.649902,1599,6285.149902,1303.791382,2001.300049,1244.150024,514.3499756,220.8000031,11217.54981
03-03-2020,1800.550049,4454.100098,2191.399902,1626.300049,6386.049805,1330.240601,2036.199951,1247,521.5499878,223.6999969,11351.34961
04-03-2020,1847.949951,4286.399902,2206.050049,1607.949951,6384.350098,1327.120239,2083.199951,1250.949951,511.6000061,228.8500061,11306.04981
05-03-2020,1874.449951,4330.700195,2195.050049,1651.349976,6365.950195,1298.838257,2125.050049,1259.150024,516.0499878,229.6999969,10942.65039
06-03-2020,1877.449951,4225.850098,2109.449951,1631.050049,6445.950195,1259.065308,2116.449951,1242.599976,513.5999756,223.5500031,10742.04981
09-03-2020,1867.150024,4026.800049,2027.900024,1578.150024,6201.100098,1103.68811,1972.349976,1203.449951,513,214.3999939,10334.29981
11-03-2020,1882.849976,4030.649902,2036.25,1589.300049,6146.299805,1142.71814,1953.699951,1187.650024,516.9500122,213.1000061,10039.9502
12-03-2020,1843.349976,3734.350098,1875.699951,1465.050049,5643.149902,1053.018433,1769.849976,1076.75,443.6000061,199.1000061,9107.599609
13-03-2020,1797.699951,3952.550049,2066.800049,1470.050049,5838.600098,1094.921265,1806.300049,1084.349976,410.8500061,197.3999939,9587.799805
16-03-2020,1683.400024,3672.25,1841.75,1383.699951,5480.25,1006.162598,1696.400024,1011.349976,376.7999878,179.75,9285.400391
17-03-2020,1731.599976,3444.850098,1755.800049,1322.699951,5603.950195,998.5349121,1658,1001,350.8500061,173.1000061,9088.450195
18-03-2020,1618.199951,3061.350098,1622.550049,1171.949951,5352.649902,959.4057617,1654.400024,930.75,321.8500061,169.9499969,8063.299805
19-03-2020,1601.199951,2746.100098,1617.599976,1210.849976,4819.549805,909.0828247,1636.349976,903.5,296.75,162.3500061,8284.450195
20-03-2020,1742.949951,2951.899902,1753.949951,1262.349976,5079.200195,1008.391479,1797.449951,904.9000244,300.1499939,179.1999969,7945.700195
23-03-2020,1498.449951,2266.149902,1520.699951,1098.25,4220.350098,875.7487793,1669.699951,800.9500122,254.6000061,170.1499939,7848.299805
24-03-2020,1524.849976,2474.199951,1505.099976,1152.900024,4486.450195,934.5415039,1703.150024,816.0999756,262.0499878,176.3500061,7735.149902
25-03-2020,1593.150024,2585.600098,1646.050049,1290.150024,5005.950195,1072.087646,1750.300049,880.7999878,292.7999878,174.6499939,8451
26-03-2020,1616.949951,2793.699951,1733.25,1372.949951,4878,1056.188354,1790.949951,928.2999878,312.5499878,182.6000061,8949.099609
27-03-2020,1604.150024,2542.300049,1754,1399.099976,4646.100098,1055.593994,1824.5,937.0499878,322.2000122,183.5,8385.950195
30-03-2020,1594.949951,2242.100098,1558.75,1293.699951,4328.450195,1020.774109,1778.5,943.6500244,308.4500122,184.1499939,8529.349609
31-03-2020,1666.5,2215.800049,1633.099976,1296.050049,4288.299805,1103.29187,1826.099976,933.7000122,326.5,196.6999969,8584.099609
01-04-2020,1603.199951,2219.350098,1583.5,1181.650024,4246.350098,1070.304565,1708.75,936.0499878,305.75,189.5,8356.549805
03-04-2020,1520.900024,2207.5,1499.550049,1140.849976,4011.5,1067.332764,1654.199951,862.7999878,298.1000061,180,8446.299805
07-04-2020,1623.800049,2253.350098,1555.150024,1198.050049,4553.649902,1194.77478,1775.199951,947.4500122,323.6499939,191.8999939,8688.900391
08-04-2020,1608.949951,2332.899902,1558.800049,1187.650024,4698.100098,1180.955688,1705.449951,913.4500122,320.2000122,192.8999939,8973.049805
09-04-2020,1651.349976,2551.850098,1703.099976,1272.900024,5326.649902,1208.494629,1766.150024,1013.849976,319,196.6999969,9103.950195
13-04-2020,1680.849976,2287.300049,1655.199951,1250.900024,5283.149902,1177.983887,1759.25,966.8499756,324.9500122,189.1999969,9196.400391
15-04-2020,1718.199951,2182.449951,1596.300049,1173.75,5094.299805,1139.052856,1735.150024,952.0499878,350.5499878,186.5500031,8851.25
16-04-2020,1743.099976,2220,1625.75,1130.849976,5130.799805,1157.082031,1716.050049,985.25,363.2000122,187.8500061,9323.450195
17-04-2020,1756.25,2308.149902,1680.599976,1186.25,5505,1212.506592,1806.199951,975.5,363.2999878,187,9390.200195
20-04-2020,1730.449951,2308.25,1727.699951,1177.75,5331.350098,1232.120728,1818.650024,975.5,354.75,181.1000061,9016.950195
21-04-2020,1726,2099.75,1669.699951,1130.150024,5001.100098,1225.731323,1737.650024,936.7000122,345.9500122,178.0500031,9026.75
22-04-2020,1813,2148.25,1664.150024,1152.150024,5180.850098,1350.795776,1769.5,951.4000244,353.6499939,178.5500031,9232.349609
23-04-2020,1821.650024,2172.449951,1663.449951,1249.650024,5156.350098,1358.027222,1878.25,912.5999756,348.8999939,180.8999939,9163.900391
24-04-2020,1827.550049,1976.25,1580.300049,1239.550049,5045.649902,1403.694336,1818.550049,906.0499878,335.8500061,177.75,9259.700195
27-04-2020,1851.349976,2044.050049,1591.449951,1303.599976,5056.350098,1416.324707,1836.599976,927.75,349.3500061,182.0500031,9389.799805
28-04-2020,1824.400024,2228.100098,1715.800049,1326.650024,5052.700195,1414.739624,1859.050049,932.8499756,360.5,179.6999969,9408.599609
29-04-2020,1767.5,2296.449951,1836.75,1327.849976,5068.450195,1413.550903,1905.650024,925.4000244,360.6000061,180.6499939,9753.5
30-04-2020,1758.699951,2318.100098,1916,1357.199951,5358.799805,1452.234253,2014.449951,970.0499878,420.0499878,190.9499969,9533.5
04-05-2020,1676.800049,2079.649902,1724.349976,1277.800049,4886.299805,1421.723511,1930.449951,891.8499756,385.3999939,190.0500031,9429.400391
05-05-2020,1619.150024,2002.349976,1689.900024,1238.349976,4829.850098,1446.934448,1932.75,886.9500122,387.0499878,184.1999969,9226.799805
06-05-2020,1610.650024,2106.25,1732.150024,1245.949951,4843.25,1447.033569,1903.599976,876.4500122,379,187.0500031,9234.049805
07-05-2020,1594.300049,2060.550049,1703.900024,1199.800049,4749.299805,1492.799805,1891.650024,849.0999756,368.3999939,184.1000061,9376.950195
08-05-2020,1578.400024,2024.150024,1689.699951,1217.449951,4654.149902,1547.134766,1893.400024,832.8499756,364.6000061,184,9348.150391
11-05-2020,1569.599976,2015.050049,1658.449951,1188.449951,4937.799805,1561.993896,1935.300049,829.5999756,368.1000061,184.6999969,9168.849609
12-05-2020,1523.349976,2069.699951,1674.099976,1157.199951,4951.299805,1465.359863,1949.5,846.4500122,374.5499878,187.0500031,9584.200195
13-05-2020,1563.300049,2161.050049,1712.75,1186.699951,5036.100098,1496.449951,1949.650024,860.4500122,389.6499939,189.6999969,9213.950195
14-05-2020,1522.400024,2112,1632.400024,1173.099976,5114.049805,1435.949951,1902.349976,846,391.8500061,186,9182.400391
15-05-2020,1552.949951,2086.449951,1633.800049,1178.300049,5100.399902,1459.400024,1892.900024,845.5999756,378.8999939,183.8000031,9158.299805
18-05-2020,1501.099976,1938.599976,1512.050049,1113.650024,4720.950195,1440.75,1945.599976,817.2999878,375.7999878,182.1999969,8961.700195
19-05-2020,1503.949951,1964.949951,1539.849976,1130.449951,4805.299805,1408.900024,1948.650024,826.7999878,339.6499939,184.3999939,8889.150391
20-05-2020,1500.050049,2042.800049,1627,1160.099976,4891.950195,1433.699951,1953.599976,848.7000122,356.5499878,184.9499969,9079.450195
21-05-2020,1574.300049,1990.199951,1597.300049,1150.25,5050.100098,1441.25,1991.199951,849.8499756,366.7999878,189.1000061,9067.900391
22-05-2020,1617.900024,1895.300049,1516.150024,1160.199951,5134.299805,1431.550049,2020.349976,849.6500244,371.1499939,189,9099.75
26-05-2020,1629.849976,1829,1502.150024,1153.199951,5246.149902,1424.050049,1943,892.75,367.0499878,188.8000031,9082.200195
27-05-2020,1619.449951,1936.449951,1570.400024,1217.550049,5244.399902,1445.550049,2005.300049,885.8499756,387.7999878,201.25,9364.950195
28-05-2020,1643.599976,1947.699951,1623.699951,1229.449951,5468.350098,1472.25,2004.300049,899.4500122,391.1000061,199.3500061,9422.200195
29-05-2020,1683.099976,1953.650024,1658.900024,1224,5610.799805,1464.400024,1972.349976,890,405.8500061,212.8000031,9726.849609
01-06-2020,1693.25,2160.850098,1737.699951,1248.400024,5793.600098,1520.349976,2045.25,958.9000244,419.2999878,215.0500031,9880.849609
02-06-2020,1709.300049,2346.199951,1813.550049,1342.900024,5690.100098,1535.699951,2047.150024,976.1500244,424.7000122,215.8500061,10108.29981
03-06-2020,1716.550049,2411.899902,1835.650024,1386.550049,5624,1541.650024,2046.150024,984.3499756,419.1000061,211.3500061,10054.25
04-06-2020,1633.75,2313.050049,1764.300049,1334.400024,5690.200195,1579.800049,2091.550049,971.25,422.0499878,216.25,10093.79981
05-06-2020,1638.550049,2390.350098,1766.599976,1337.800049,5746.200195,1581.699951,2048.25,990.9500122,439.3999939,218.75,10326.75
08-06-2020,1634.25,2507.25,1760.800049,1336.75,5734.799805,1569.5,2071.75,1025,436.7999878,226.4499969,10181.15039
